*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Thu Feb 18 09:39:33 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2021-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458953.500000000, A.D. 2020-Apr-14 00:00:00.0000, -9.192601055635341E-01, -4.045114170634846E-01,  6.870319884310384E-05,  6.766424006696468E-03, -1.575699749635806E-02,  1.563651580147072E-06,
2458954.500000000, A.D. 2020-Apr-15 00:00:00.0000, -9.123596960385942E-01, -4.202080785238415E-01,  7.024394271334592E-05,  7.034073554194872E-03, -1.563554850368839E-02,  1.512883444356343E-06,
2458955.500000000, A.D. 2020-Apr-16 00:00:00.0000, -9.051926231556208E-01, -4.357809584563914E-01,  7.171988139119006E-05,  7.299728965315843E-03, -1.550943326828365E-02,  1.434870704149275E-06,
2458956.500000000, A.D. 2020-Apr-17 00:00:00.0000, -8.977609463389906E-01, -4.512253898842730E-01,  7.310628601675909E-05,  7.563259734829206E-03, -1.537865296363451E-02,  1.334663907651095E-06,
2458957.500000000, A.D. 2020-Apr-18 00:00:00.0000, -8.900668549929120E-01, -4.665367142699739E-01,  7.438350533569647E-05,  7.824536650967207E-03, -1.524322267218833E-02,  1.217343934874602E-06,
2458958.500000000, A.D. 2020-Apr-19 00:00:00.0000, -8.821126667728642E-01, -4.817102937605351E-01,  7.553695116215944E-05,  8.083432410357047E-03, -1.510316827232794E-02,  1.087955422014380E-06,
2458959.500000000, A.D. 2020-Apr-20 00:00:00.0000, -8.739008258341003E-01, -4.967415209873233E-01,  7.655707135882421E-05,  8.339821212774762E-03, -1.495852466976490E-02,  9.515338178620360E-07,
2458960.500000000, A.D. 2020-Apr-21 00:00:00.0000, -8.654339016369357E-01, -5.116258277312804E-01,  7.743936465593318E-05,  8.593578165568112E-03, -1.480933525304664E-02,  8.131518406402561E-07,
2458961.500000000, A.D. 2020-Apr-22 00:00:00.0000, -8.567145882095359E-01, -5.263586935182513E-01,  7.818443046508673E-05,  8.844579029562975E-03, -1.465565223132121E-02,  6.779369977067963E-07,
2458962.500000000, A.D. 2020-Apr-23 00:00:00.0000, -8.477457033728422E-01, -5.409356548184824E-01,  7.879801048866362E-05,  9.092700573421540E-03, -1.449753743360702E-02,  5.510353240389430E-07,
2458963.500000000, A.D. 2020-Apr-24 00:00:00.0000, -8.385301872813197E-01, -5.553523151052910E-01,  7.929096455006244E-05,  9.337821578075793E-03, -1.433506316673201E-02,  4.375168127266879E-07,
2458964.500000000, A.D. 2020-Apr-25 00:00:00.0000, -8.290710996837056E-01, -5.696043556687400E-01,  7.967912688691454E-05,  9.579824359967100E-03, -1.416831282903284E-02,  3.422337523888923E-07,
2458965.500000000, A.D. 2020-Apr-26 00:00:00.0000, -8.193716154915728E-01, -5.836875468544011E-01,  7.998300525410776E-05,  9.818596594228129E-03, -1.399738113845796E-02,  2.696514077054853E-07,
2458966.500000000, A.D. 2020-Apr-27 00:00:00.0000, -8.094350184585314E-01, -5.975977593450545E-01,  8.022730442722449E-05,  1.005403324749820E-02, -1.382237400847224E-02,  2.236682137753557E-07,
2458967.500000000, A.D. 2020-Apr-28 00:00:00.0000, -7.992646928985848E-01, -6.113309752015798E-01,  8.044026716809142E-05,  1.028603857666687E-02, -1.364340821794330E-02,  2.074296688956808E-07,
2458968.500000000, A.D. 2020-Apr-29 00:00:00.0000, -7.888641133097072E-01, -6.248832985261981E-01,  8.065282038776911E-05,  1.051452836721734E-02, -1.346061099370341E-02,  2.231206103955126E-07,
2458969.500000000, A.D. 2020-Apr-30 00:00:00.0000, -7.782368314924473E-01, -6.382509656371030E-01,  8.089748967713160E-05,  1.073943277488237E-02, -1.327411940497194E-02,  2.717034079479805E-07,
2458970.500000000, A.D. 2020-May-01 00:00:00.0000, -7.673864603579852E-01, -6.514303543518729E-01,  8.120701003440326E-05,  1.096070015589906E-02, -1.308407905987159E-02,  3.525676341753248E-07,
2458971.500000000, A.D. 2020-May-02 00:00:00.0000, -7.563166533582747E-01, -6.644179912162865E-01,  8.161253734483783E-05,  1.117830195273909E-02, -1.289064109203304E-02,  4.630855753781265E-07,
2458972.500000000, A.D. 2020-May-03 00:00:00.0000, -7.450310787642536E-01, -6.772105543043152E-01,  8.214139214864819E-05,  1.139223789343179E-02, -1.269395608814370E-02,  5.981411822515815E-07,
2458973.500000000, A.D. 2020-May-04 00:00:00.0000, -7.335333893645253E-01, -6.898048679394396E-01,  8.281438957573675E-05,  1.160253950259385E-02, -1.249416390986955E-02,  7.498141472776186E-07,
2458974.500000000, A.D. 2020-May-05 00:00:00.0000, -7.218271907947934E-01, -7.021978852692956E-01,  8.364304854563471E-05,  1.180926874596416E-02, -1.229137984841331E-02,  9.075071568704495E-07,
2458975.500000000, A.D. 2020-May-06 00:00:00.0000, -7.099160150031518E-01, -7.143866563357604E-01,  8.462727173912660E-05,  1.201250873087216E-02, -1.208568023239213E-02,  1.058794805836683E-06,
2458976.500000000, A.D. 2020-May-07 00:00:00.0000, -6.978033073707124E-01, -7.263682837842258E-01,  8.575426972582240E-05,  1.221234596697226E-02, -1.187709315338297E-02,  1.191038166630429E-06,
2458977.500000000, A.D. 2020-May-08 00:00:00.0000, -6.854924342705920E-01, -7.381398742867985E-01,  8.699934417829560E-05,  1.240884831124546E-02, -1.166559986219222E-02,  1.293390104534470E-06,
2458978.500000000, A.D. 2020-May-09 00:00:00.0000, -6.729867116672564E-01, -7.496984975259459E-01,  8.832858387400993E-05,  1.260204632514714E-02, -1.145114820719355E-02,  1.358490129822093E-06,
2458979.500000000, A.D. 2020-May-10 00:00:00.0000, -6.602894476192154E-01, -7.610411629062346E-01,  8.970282530971087E-05,  1.279192490508179E-02, -1.123367345291299E-02,  1.383226803875041E-06,
2458980.500000000, A.D. 2020-May-11 00:00:00.0000, -6.474039870688435E-01, -7.721648174597580E-01,  9.108182392735500E-05,  1.297842682449465E-02, -1.101311852130151E-02,  1.368419589129180E-06,
2458981.500000000, A.D. 2020-May-12 00:00:00.0000, -6.343337485979332E-01, -7.830663609240581E-01,  9.242769974839612E-05,  1.316146430880821E-02, -1.078944740712940E-02,  1.317772098713263E-06,
2458982.500000000, A.D. 2020-May-13 00:00:00.0000, -6.210822480989062E-01, -7.937426699235163E-01,  9.370719925039791E-05,  1.334093267827429E-02, -1.056265006536295E-02,  1.236637521057371E-06,
2458983.500000000, A.D. 2020-May-14 00:00:00.0000, -6.076531097571702E-01, -8.041906235303512E-01,  9.489280891025315E-05,  1.351672156043006E-02, -1.033274080299701E-02,  1.131003854208915E-06,
2458984.500000000, A.D. 2020-May-15 00:00:00.0000, -5.940500678766134E-01, -8.144071253506112E-01,  9.596304000359288E-05,  1.368872190565727E-02, -1.009975347450031E-02,  1.006858931925128E-06,
2458985.500000000, A.D. 2020-May-16 00:00:00.0000, -5.802769637167342E-01, -8.243891203868169E-01,  9.690226182664424E-05,  1.385682910552126E-02, -9.863736196280875E-03,  8.699079882920540E-07,
2458986.500000000, A.D. 2020-May-17 00:00:00.0000, -5.663377406757615E-01, -8.341336070654303E-01,  9.770038482888679E-05,  1.402094340373843E-02, -9.624747127049551E-03,  7.255358399708143E-07,
2458987.500000000, A.D. 2020-May-18 00:00:00.0000, -5.522364398801264E-01, -8.436376458484198E-01,  9.835257957534357E-05,  1.418096886706342E-02, -9.382851892828985E-03,  5.788987054179438E-07,
2458988.500000000, A.D. 2020-May-19 00:00:00.0000, -5.379771970860345E-01, -8.528983661084093E-01,  9.885911265970079E-05,  1.433681193499655E-02, -9.138122659335423E-03,  4.350531291712176E-07,
2458989.500000000, A.D. 2020-May-20 00:00:00.0000, -5.235642409259694E-01, -8.619129727890461E-01,  9.922530136922036E-05,  1.448838028103704E-02, -8.890638568306811E-03,  2.990553881730495E-07,
2458990.500000000, A.D. 2020-May-21 00:00:00.0000, -5.090018919226647E-01, -8.706787540098533E-01,  9.946153339574062E-05,  1.463558248186496E-02, -8.640487110403395E-03,  1.759862410177088E-07,
2458991.500000000, A.D. 2020-May-22 00:00:00.0000, -4.942945613001216E-01, -8.791930902996111E-01,  9.958326220768427E-05,  1.477832878530940E-02, -8.387765917467264E-03,  7.087469492778013E-08,
2458992.500000000, A.D. 2020-May-23 00:00:00.0000, -4.794467484365171E-01, -8.874534655961093E-01,  9.961087212658996E-05,  1.491653305154781E-02, -8.132584407798661E-03, -1.148562948508238E-08,
2458993.500000000, A.D. 2020-May-24 00:00:00.0000, -4.644630358473384E-01, -8.954574795887864E-01,  9.956931158489202E-05,  1.505011570457336E-02, -7.875064744480905E-03, -6.681211963681623E-08,
2458994.500000000, A.D. 2020-May-25 00:00:00.0000, -4.493480808624538E-01, -9.032028604998026E-01,  9.948741877044805E-05,  1.517900731610543E-02, -7.615341704318771E-03, -9.166567280950056E-08,
2458995.500000000, A.D. 2020-May-26 00:00:00.0000, -4.341066036070129E-01, -9.106874771084511E-01,  9.939690517393447E-05,  1.530315233088476E-02, -7.353561289630673E-03, -8.379471993071708E-08,
2458996.500000000, A.D. 2020-May-27 00:00:00.0000, -4.187433713775116E-01, -9.179093487828729E-01,  9.933100695863397E-05,  1.542251248957594E-02, -7.089878160059173E-03, -4.244990856328074E-08,
2458997.500000000, A.D. 2020-May-28 00:00:00.0000, -4.032631798640132E-01, -9.248666524393993E-01,  9.932284715552749E-05,  1.553706968840670E-02, -6.824452091083866E-03,  3.135456013912611E-08,
2458998.500000000, A.D. 2020-May-29 00:00:00.0000, -3.876708318285312E-01, -9.315577255384649E-01,  9.940356641087374E-05,  1.564682820469637E-02, -6.557443594716502E-03,  1.346396573061984E-07,
2458999.500000000, A.D. 2020-May-30 00:00:00.0000, -3.719711138913288E-01, -9.379810642525653E-01,  9.960028421233986E-05,  1.575181623194733E-02, -6.289008604618769E-03,  2.623260542580831E-07,
2459000.500000000, A.D. 2020-May-31 00:00:00.0000, -3.561687722518891E-01, -9.441353157289663E-01,  9.993396934759010E-05,  1.585208637634398E-02, -6.019291926526460E-03,  4.071973103165173E-07,
2459001.500000000, A.D. 2020-Jun-01 00:00:00.0000, -3.402684887827034E-01, -9.500192630959492E-01,  1.004173553605894E-04,  1.594771421407001E-02, -5.748419287358432E-03,  5.600451692754377E-07,
2459002.500000000, A.D. 2020-Jun-02 00:00:00.0000, -3.242748601061776E-01, -9.556318020042728E-01,  1.010531447168843E-04,  1.603879351926101E-02, -5.476488545543922E-03,  7.101242893172083E-07,
2459003.500000000, A.D. 2020-Jun-03 00:00:00.0000, -3.081923836570452E-01, -9.609719086683273E-01,  1.018328718758863E-04,  1.612542693132406E-02, -5.203561904873897E-03,  8.460269729307310E-07,
2459004.500000000, A.D. 2020-Jun-04 00:00:00.0000, -2.920254554002261E-01, -9.660386018594892E-01,  1.027368530013762E-04,  1.620771217425297E-02, -4.929662161819708E-03,  9.569625869937758E-07,
2459005.500000000, A.D. 2020-Jun-05 00:00:00.0000, -2.757783826267807E-01, -9.708309044569748E-01,  1.037355298525123E-04,  1.628572630398026E-02, -4.654775956241552E-03,  1.034208410366219E-06,
2459006.500000000, A.D. 2020-Jun-06 00:00:00.0000, -2.594554116414634E-01, -9.753478122462080E-01,  1.047921789749667E-04,  1.635951251435507E-02, -4.378864884860973E-03,  1.072312377021675E-06,
2459007.500000000, A.D. 2020-Jun-07 00:00:00.0000, -2.430607654248171E-01, -9.795882768294999E-01,  1.058665219376134E-04,  1.642907396855054E-02, -4.101881908185018E-03,  1.069639367036506E-06,
2459008.500000000, A.D. 2020-Jun-08 00:00:00.0000, -2.265986830612262E-01, -9.835512055098726E-01,  1.069184746490825E-04,  1.649437640936127E-02, -3.823787968175093E-03,  1.028106894983822E-06,
2459009.500000000, A.D. 2020-Jun-09 00:00:00.0000, -2.100734528473619E-01, -9.872354757945094E-01,  1.079112929662920E-04,  1.655535760346684E-02, -3.544563976854816E-03,  9.522968892722159E-07,
2459010.500000000, A.D. 2020-Jun-10 00:00:00.0000, -1.934894342561699E-01, -9.906399585207846E-01,  1.088136780745180E-04,  1.661193943738033E-02, -3.264215980558989E-03,  8.483326575277372E-07,
2459011.500000000, A.D. 2020-Jun-11 00:00:00.0000, -1.768510681892129E-01, -9.937635429745250E-01,  1.096007988156320E-04,  1.666403871191076E-02, -2.982774306974936E-03,  7.228844834658498E-07,
2459012.500000000, A.D. 2020-Jun-12 00:00:00.0000, -1.601628780716206E-01, -9.966051591509617E-01,  1.102544734087047E-04,  1.671157447462403E-02, -2.700289160453826E-03,  5.824994620501527E-07,
2459013.500000000, A.D. 2020-Jun-13 00:00:00.0000, -1.434294655268994E-01, -9.991637949180109E-01,  1.107628582408012E-04,  1.675447159928623E-02, -2.416825200273846E-03,  4.332786502647336E-07,
2459014.500000000, A.D. 2020-Jun-14 00:00:00.0000, -1.266555040300580E-01, -1.001438508014318E+00,  1.111199569335687E-04,  1.679266143387892E-02, -2.132456842148712E-03,  2.808231806594042E-07,
2459015.500000000, A.D. 2020-Jun-15 00:00:00.0000, -1.098457328958777E-01, -1.003428434094130E+00,  1.113251649299256E-04,  1.682608067457269E-02, -1.847265128890895E-03,  1.303413328366288E-07,
2459016.500000000, A.D. 2020-Jun-16 00:00:00.0000, -9.300495282968187E-02, -1.005132792534883E+00,  1.113829599076231E-04,  1.685466952569703E-02, -1.561336384803959E-03, -1.318154653808676E-08,
2459017.500000000, A.D. 2020-Jun-17 00:00:00.0000, -7.613802331459968E-02, -1.006550891744131E+00,  1.113027603389652E-04,  1.687836999064351E-02, -1.274762518750784E-03, -1.448280427564408E-07,
2459018.500000000, A.D. 2020-Jun-18 00:00:00.0000, -5.924986135965171E-02, -1.007682135463504E+00,  1.110989056878704E-04,  1.689712495811996E-02, -9.876426473115361E-04, -2.596694092350710E-07,
2459019.500000000, A.D. 2020-Jun-19 00:00:00.0000, -4.234544053829043E-02, -1.008526031158229E+00,  1.107906575007793E-04,  1.691087861150821E-02, -7.000855454978495E-04, -3.528099443540634E-07,
2459020.500000000, A.D. 2020-Jun-20 00:00:00.0000, -2.542978879569436E-02, -1.009082200993779E+00,  1.104020799886330E-04,  1.691957852335326E-02, -4.122122385013191E-04, -4.195872050312587E-07,
2459021.500000000, A.D. 2020-Jun-21 00:00:00.0000, -8.507983270876264E-03, -1.009350395115207E+00,  1.099616387149111E-04,  1.692317951162722E-02, -1.241578574296244E-04, -4.559334600220198E-07,
2459022.500000000, A.D. 2020-Jun-22 00:00:00.0000,  8.414859487938695E-03, -1.009330506017525E+00,  1.095013700507077E-04,  1.692164889297175E-02,  1.639281848104334E-04, -4.588627886584756E-07,
2459023.500000000, A.D. 2020-Jun-23 00:00:00.0000,  2.533359891374846E-02, -1.009022581926254E+00,  1.090555333594630E-04,  1.691497225573331E-02,  4.518844374004939E-04, -4.270011966990310E-07,
2459024.500000000, A.D. 2020-Jun-24 00:00:00.0000,  4.224309133169762E-02, -1.008426836607839E+00,  1.086587592134142E-04,  1.690315850683619E-02,  7.395422848899905E-04, -3.610440167895013E-07,
2459025.500000000, A.D. 2020-Jun-25 00:00:00.0000,  5.913821502596535E-02, -1.007543653172992E+00,  1.083438250745199E-04,  1.688624295671674E-02,  1.026732946403653E-03, -2.640271863087376E-07,
2459026.500000000, A.D. 2020-Jun-26 00:00:00.0000,  7.601389705748657E-02, -1.006373580254406E+00,  1.081392845921022E-04,  1.686428766158878E-02,  1.313295518908944E-03, -1.413422463139720E-07,
2459027.500000000, A.D. 2020-Jun-27 00:00:00.0000,  9.286513898569296E-02, -1.004917320141416E+00,  1.080672152078800E-04,  1.683737892865400E-02,  1.599084827250629E-03, -4.887712868798426E-10,
2459028.500000000, A.D. 2020-Jun-28 00:00:00.0000,  1.096870388508166E-01, -1.003175709575526E+00,  1.081413276678467E-04,  1.680562243199072E-02,  1.883978133027640E-03,  1.493923651599627E-07,
2459029.500000000, A.D. 2020-Jun-29 00:00:00.0000,  1.264748073287889E-01, -1.001149694630974E+00,  1.083656280565998E-04,  1.676913653130372E-02,  2.167880203166692E-03,  2.981488649759483E-07,
2459030.500000000, A.D. 2020-Jun-30 00:00:00.0000,  1.432237764891272E-01, -9.988403014568922E-01,  1.087337739910780E-04,  1.672804420884148E-02,  2.450726472825508E-03,  4.353706928414629E-07,
2459031.500000000, A.D. 2020-Jul-01 00:00:00.0000,  1.599293999093689E-01, -9.962486049645949E-01,  1.092292356956911E-04,  1.668246389594595E-02,  2.732483898602390E-03,  5.512412383727043E-07,
2459032.500000000, A.D. 2020-Jul-02 00:00:00.0000,  1.765872432530775E-01, -9.933756980999043E-01,  1.098263384861590E-04,  1.663249970666061E-02,  3.013148803342251E-03,  6.374363648895894E-07,
2459033.500000000, A.D. 2020-Jul-03 00:00:00.0000,  1.931929652482992E-01, -9.902226650734209E-01,  1.104921847419648E-04,  1.657823227010713E-02,  3.292741040322780E-03,  6.879596776738928E-07,
2459034.500000000, A.D. 2020-Jul-04 00:00:00.0000,  2.097422905607067E-01, -9.867905622936923E-01,  1.111893087157459E-04,  1.651971202911120E-02,  3.571294530889275E-03,  6.997416105906452E-07,
2459035.500000000, A.D. 2020-Jul-05 00:00:00.0000,  2.262309780056851E-01, -9.830804100711614E-01,  1.118787388805026E-04,  1.645695687617041E-02,  3.848845524051987E-03,  6.728324382331862E-07,
2459036.500000000, A.D. 2020-Jul-06 00:00:00.0000,  2.426547889807764E-01, -9.790931961917990E-01,  1.125230140385723E-04,  1.638995496473940E-02,  4.125421063392157E-03,  6.101171882502329E-07,
2459037.500000000, A.D. 2020-Jul-07 00:00:00.0000,  2.590094610168610E-01, -9.748298897937411E-01,  1.130887036009047E-04,  1.631867185652885E-02,  4.401030298141662E-03,  5.166356559422273E-07,
2459038.500000000, A.D. 2020-Jul-08 00:00:00.0000,  2.752906897549962E-01, -9.702914617801418E-01,  1.135481341797506E-04,  1.624305979273663E-02,  4.675660233979642E-03,  3.987152827702858E-07,
2459039.500000000, A.D. 2020-Jul-09 00:00:00.0000,  2.914941201823478E-01, -9.654789072049527E-01,  1.138802548374996E-04,  1.616306655321651E-02,  4.949275904288198E-03,  2.631511366523220E-07,
2459040.500000000, A.D. 2020-Jul-10 00:00:00.0000,  3.076153457145275E-01, -9.603932657887598E-01,  1.140707793119211E-04,  1.607864207937211E-02,  5.221823655396532E-03,  1.165987491424671E-07,
2459041.500000000, A.D. 2020-Jul-11 00:00:00.0000,  3.236499124533664E-01, -9.550356383339963E-01,  1.141118563613803E-04,  1.598974218096673E-02,  5.493235771004934E-03, -3.476113268924490E-08,
2459042.500000000, A.D. 2020-Jul-12 00:00:00.0000,  3.395933257805441E-01, -9.494071985049424E-01,  1.140015313925149E-04,  1.589632960330601E-02,  5.763434906816756E-03, -1.853146354768440E-07,
2459043.500000000, A.D. 2020-Jul-13 00:00:00.0000,  3.554410570137534E-01, -9.435092006965309E-01,  1.137432075604376E-04,  1.579837323357816E-02,  6.032337364885777E-03, -3.299376643319501E-07,
2459044.500000000, A.D. 2020-Jul-14 00:00:00.0000,  3.711885487138710E-01, -9.373429854106698E-01,  1.133452335048620E-04,  1.569584634298035E-02,  6.299854766388823E-03, -4.638333260947446E-07,
2459045.500000000, A.D. 2020-Jul-15 00:00:00.0000,  3.868312181019847E-01, -9.309099838037521E-01,  1.128206640526246E-04,  1.558872469420498E-02,  6.565894045385804E-03, -5.823605147582697E-07,
2459046.500000000, A.D. 2020-Jul-16 00:00:00.0000,  4.023644588280064E-01, -9.242117230241635E-01,  1.121871682324838E-04,  1.547698525542745E-02,  6.830355916615509E-03, -6.809214629257192E-07,
2459047.500000000, A.D. 2020-Jul-17 00:00:00.0000,  4.177836420461959E-01, -9.172498337057537E-01,  1.114669940341687E-04,  1.536060621238494E-02,  7.093132175554524E-03, -7.549707785922420E-07,
2459048.500000000, A.D. 2020-Jul-18 00:00:00.0000,  4.330841184200542E-01, -9.100260604928397E-01,  1.106868395149867E-04,  1.523956891013210E-02,  7.354102472042885E-03, -8.002020237018209E-07,
2459049.500000000, A.D. 2020-Jul-19 00:00:00.0000,  4.482612232260590E-01, -9.025422756430024E-01,  1.098774321466058E-04,  1.511386214774127E-02,  7.613131588153250E-03, -8.129476079032996E-07,
2459050.500000000, A.D. 2020-Jul-20 00:00:00.0000,  4.633102869197274E-01, -8.948004945235845E-01,  1.090726040854335E-04,  1.498348872779158E-02,  7.870068628764106E-03, -7.907789454134465E-07,
2459051.500000000, A.D. 2020-Jul-21 00:00:00.0000,  4.782266530115308E-01, -8.868028903326882E-01,  1.083077025407307E-04,  1.484847327449828E-02,  8.124749603566586E-03, -7.332124087030884E-07,
2459052.500000000, A.D. 2020-Jul-22 00:00:00.0000,  4.930057035983089E-01, -8.785518041285368E-01,  1.076173153669001E-04,  1.470886932299066E-02,  8.377004281491933E-03, -6.423358671451596E-07,
2459053.500000000, A.D. 2020-Jul-23 00:00:00.0000,  5.076428905578764E-01, -8.700497460007068E-01,  1.070325065249545E-04,  1.456476313891733E-02,  8.626666828273576E-03, -5.231248792328756E-07,
2459054.500000000, A.D. 2020-Jul-24 00:00:00.0000,  5.221337680405264E-01, -8.612993845481495E-01,  1.065779692983647E-04,  1.441627227279179E-02,  8.873588079356447E-03, -3.832722663986436E-07,
2459055.500000000, A.D. 2020-Jul-25 00:00:00.0000,  5.364740206616957E-01, -8.523035245637796E-01,  1.062696096444692E-04,  1.426353852878368E-02,  9.117646322209924E-03, -2.325108720841000E-07,
2459056.500000000, A.D. 2020-Jul-26 00:00:00.0000,  5.506594824928058E-01, -8.430650758590664E-01,  1.061129998248803E-04,  1.410671700153169E-02,  9.358753898041652E-03, -8.158868645780179E-08,
2459057.500000000, A.D. 2020-Jul-27 00:00:00.0000,  5.646861442668143E-01, -8.335870181010225E-01,  1.061029244553175E-04,  1.394596394806721E-02,  9.596858559553705E-03,  5.884715585472507E-08,
2459058.500000000, A.D. 2020-Jul-28 00:00:00.0000,  5.785501489567360E-01, -8.238723666768740E-01,  1.062239894912158E-04,  1.378142599440813E-02,  9.831940286348139E-03,  1.792303901025182E-07,
2459059.500000000, A.D. 2020-Jul-29 00:00:00.0000,  5.922477778372204E-01, -8.139241433442550E-01,  1.064520892125939E-04,  1.361323200778196E-02,  1.006400518885968E-02,  2.718020437005803E-07,
2459060.500000000, A.D. 2020-Jul-30 00:00:00.0000,  6.057754298609934E-01, -8.037453537688855E-01,  1.067564645086619E-04,  1.344148781807248E-02,  1.029307804080265E-02,  3.310704665277107E-07,
2459061.500000000, A.D. 2020-Jul-31 00:00:00.0000,  6.191295970387554E-01, -7.933389727993199E-01,  1.071021021693507E-04,  1.326627343593521E-02,  1.051919437714720E-02,  3.540397906682425E-07,
2459062.500000000, A.D. 2020-Aug-01 00:00:00.0000,  6.323068381496928E-01, -7.827079376645069E-01,  1.074522599545415E-04,  1.308764246719245E-02,  1.074239260561452E-02,  3.402359033964993E-07,
2459063.500000000, A.D. 2020-Aug-02 00:00:00.0000,  6.453037529321537E-01, -7.718551489059324E-01,  1.077709200734034E-04,  1.290562366127863E-02,  1.096270650134719E-02,  2.915374337116556E-07,
2459064.500000000, A.D. 2020-Aug-03 00:00:00.0000,  6.581169588841971E-01, -7.607834783894173E-01,  1.080249777503329E-04,  1.272022456067192E-02,  1.118015867240148E-02,  2.118174468576183E-07,
2459065.500000000, A.D. 2020-Aug-04 00:00:00.0000,  6.707430726422120E-01, -7.494957830471076E-01,  1.081859892794060E-04,  1.253143691282212E-02,  1.139475576183967E-02,  1.064298867889507E-07,
2459066.500000000, A.D. 2020-Aug-05 00:00:00.0000,  6.831786973372872E-01, -7.379949222720276E-01,  1.082313587543073E-04,  1.233924304633324E-02,  1.160648601319794E-02, -1.838397382193659E-08,
2459067.500000000, A.D. 2020-Aug-06 00:00:00.0000,  6.954204163558991E-01, -7.262837764781800E-01,  1.081449329935563E-04,  1.214362211377786E-02,  1.181531934812439E-02, -1.560683864618944E-07,
2459068.500000000, A.D. 2020-Aug-07 00:00:00.0000,  7.074647928340204E-01, -7.143652644900060E-01,  1.079170737472234E-04,  1.194455516923398E-02,  1.202120951184341E-02, -3.002127804809064E-07,
2459069.500000000, A.D. 2020-Aug-08 00:00:00.0000,  7.193083733595552E-01, -7.022423581055548E-01,  1.075443517109256E-04,  1.174202844463497E-02,  1.222409741571256E-02, -4.448433613291218E-07,
2459070.500000000, A.D. 2020-Aug-09 00:00:00.0000,  7.309476939813321E-01, -6.899180931322055E-01,  1.070290377968268E-04,  1.153603470803311E-02,  1.242391469214439E-02, -5.845395227518908E-07,
2459071.500000000, A.D. 2020-Aug-10 00:00:00.0000,  7.423792867352038E-01, -6.773955771177604E-01,  1.063785535598852E-04,  1.132657301862084E-02,  1.262058663263496E-02, -7.144067474361912E-07,
2459072.500000000, A.D. 2020-Aug-11 00:00:00.0000,  7.535996853533696E-01, -6.646779946930537E-01,  1.056049986719188E-04,  1.111364744408839E-02,  1.281403395955906E-02, -8.299595022448595E-07,
2459073.500000000, A.D. 2020-Aug-12 00:00:00.0000,  7.646054294474195E-01, -6.517686118499156E-01,  1.047248150133752E-04,  1.089726540491132E-02,  1.300417315835536E-02, -9.269755731419793E-07,
